cust_id,AVARAGE _INTER_BOUNCE_TIME,salary of customer,FIRST 3 MONTH_BOUNCE_RATIO,FIRST_MONTH_BOUNCE,LATEST 3 MONTH_BOUNCE_RATIO,LATEST 3 MONTH_CLEAR_RATIO,LATEST_3 MONTHONTH_AVARAGE UNIQ_INTENSITY,LATEST_3 MONTHONTH_NUMBER OF TIME_FOLLOWUP_GT15D,LATEST_3 MONTHONTH_NUMBER OF TIME_FOLLOWUP_LQ15D,LATEST_MONTH_BOUNCE,LATEST_MONTH_FIRST_FOLLOWUP_DAY,LATEST_MONTH_LAST_FOLLOWUP_DAY,LATEST_MONTH_UNIQ_INTENSITY,month on book,NEVER_BOUNCE_FLAG,NUMBER OF TIME_BANK_CLEAR,NUMBER OF TIME_BOUNCE_PAID_BY_ END OF THE MONTH,NUMBER OF TIME_BOUNCES_LATEST_25PT,NUMBER OF TIME_CLEAR,number of deviations customer have at time of disbursal. ,Median day Offline payment  (like manual or mobility app payment)number of receipt cut,On which day receipt cut has been done,median receipt cut in last 6 month,remaining tenure of customer,RATE OF INTEREST,total number of dre receipt cut,TOTAL_OUTSTANDING_BALANCE LIVE_TRACTOR LOAN,number of unique receipt cut
cust4147,0,270000,1,1,1,0,2,1,0,1,25,25,2,2,NO,0,1,1,0,0,11,5,11,28,19.51,1,,1
cust4148,0.5,1050000,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,1,18,5,18,21,23,2,,2
cust4149,,990000,0,,0,0,,,,,,,,1,NO,,,,,2,0,6,0,23,18.5,0,,0
cust4150,,792500,0,,0,0,,,,,,,,1,NO,,,,,0,0,6,0,17,20.05,0,,0
cust4151,0,2040000,0.5,1,0.5,0.5,2,1,1,0,12,17,2,3,NO,1,1,0,1,1,20,13,20,15,26.8,1,,1
cust4152,0,540000,0.5,0,0.5,0,0,0,0,1,0,0,0,3,NO,0,1,1,0,1,12,6,12,45,19.5,2,,2
cust4153,0,875000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,0,5,6,5,34,18.5,1,,1
cust4154,,285000,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,51,18.5,0,,0
cust4155,,325000,0,,0,0,,,,,,,,1,NO,,,,,0,0,7,0,11,17.5,0,,0
cust4156,,370000,0,,0,0,,,,,,,,1,NO,,,,,1,0,5,0,29,23.79,0,,0
cust4157,0,300000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,0,14,5,14,26,22,1,,1
cust4158,0,570000,0.5,1,0.5,0.5,2,1,1,0,12,17,2,3,NO,1,1,0,1,1,6,5,6,17,24,1,,1
cust4159,0,275000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,0,5,5,5,20,21.02,1,,1
cust4160,0.5,300000,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,2,1,0,1,10,23,10,27,20,2,,2
cust4161,,300000,0,,0,0,,,,,,,,1,NO,,,,,0,0,6,0,33,19.5,0,,0
cust4162,0,670000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,6,5,6,28,19.5,1,,1
cust4163,0.5,650000,1,1,1,0,2,1,1,1,12,17,2,3,NO,0,2,1,0,2,6,5,6,45,18,2,,2
cust4164,,685000,0,,0,0,,,,,,,,1,NO,,,,,3,0,8,0,17,19.5,0,,0
cust4165,,434600,0,,0,0,,,,,,,,1,NO,,,,,0,0,17,0,23,20,0,,0
cust4166,,525000,0,,0,0,,,,,,,,1,NO,,,,,1,0,18,0,17,21,0,,0
cust4167,,625000,0,,0,0,,,,,,,,1,NO,,,,,0,0,9,0,23,20,0,,0
cust4168,,275000,0,,0,0,,,,,,,,1,NO,,,,,0,0,5,0,21,23.03,0,,0
cust4169,0,650000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,7,5,7,51,19.5,1,,1
cust4170,0,80800000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,19,23,19,28,15,1,,1
cust4171,0,500000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,30,19,30,22,22,1,,1
cust4172,0,470000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,2,13,29,13,52,18.05,1,,1
cust4173,0,950000,0,0,0,0,1,1,0,0,25,25,1,2,YES,0,0,0,0,2,9,4,9,61,18.31,1,,1
cust4174,0,850000,0.5,0,0.5,0,2,1,1,1,12,17,2,3,NO,0,1,1,0,1,6,4,6,50,19.19,2,,2
cust4175,0,1010000,0,0,0,0,1,1,0,0,25,25,1,2,YES,0,0,0,0,1,9,15,9,44,18.24,1,,1
cust4176,0,410000,0,0,0,1,0,0,0,0,0,0,0,2,YES,1,0,0,1,0,6,,6,33,22.59,1,,1
cust4177,0,15150000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,3,18,31,18,70,17.51,1,,1
cust4178,0,408000,1,1,1,0,2,1,0,1,29,29,2,2,NO,0,1,1,0,2,28,12,28,44,17.35,1,,1
cust4179,,345000,0,,0,0,,,,,,,,1,NO,,,,,1,0,,0,39,11.38,0,,0
cust4180,0,245000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,3,19,25,19,44,17.52,1,,1
cust4181,0,461000,1,1,1,0,2,0,1,1,12,17,2,2,NO,0,1,1,0,1,4,4,4,44,17.52,1,,1
cust4182,0.5,489240,1,1,1,0,0,0,0,1,0,0,0,3,NO,0,2,1,0,1,19,23,19,9,24,2,,2
cust4183,0,223000,0,0,0,0,0,0,0,0,0,0,0,2,YES,0,0,0,0,0,19,19,19,10,22,1,,1
cust4184,0,250000,1,1,1,0,0,0,0,1,0,0,0,2,NO,0,1,1,0,1,5,5,5,16,27.38,1,,1
